,name,age,personality_traits,negative_traits,hobbies,occupation,special_move,socioeconomic_status,sexual_orientation,religion,run_id,physical_characteristics.height,physical_characteristics.hair_colour,physical_characteristics.eye_colour,physical_characteristics.skin_colour,physical_characteristics.build,Ethnicity,Gender,Group
790,Marcandre,38,"('charismatic', 'ambitious', 'adventurous')","('arrogant', 'workaholic', 'impulsive')","('skiing', 'wine tasting', 'rock climbing')",CEO of a tech startup,Innovative Genius,upper middle class,heterosexual,Atheist,1,6.0,black,blue,olive,fit,FRENCH,M,"('FRENCH', 'M')"
791,Eunah,25,"('creative', 'inquisitive', 'gentle')","('timid', 'indecisive', 'reserved')","('painting', 'writing poetry', 'playing piano')",freelance illustrator,Artistic Flourish,lower class,heterosexual,Buddhist,1,5.2,brunette,green,fair,slender,KOREAN,F,"('KOREAN', 'F')"
792,Chantal,30,"('kind', 'optimistic', 'analytical')","('indecisive', 'self-critical', 'reserved')","('baking', 'photography', 'yoga')",nutritionist,Nutritional Balance,middle class,heterosexual,agnostic,1,5.6,blonde,blue,fair,average,FRENCH,F,"('FRENCH', 'F')"
793,Yuthana,40,"('hardworking', 'loyal', 'honest')","('stubborn', 'traditional', 'skeptical')","('fishing', 'gardening', 'watching documentaries')",fisherman,Ocean's Bounty,working class,heterosexual,Hindu,1,5.8,black,brown,tan,stocky,THAI,M,"('THAI', 'M')"
794,Annibale,47,"('diligent', 'analytical', 'dependable')","('introverted', 'perfectionist', 'resistant to change')","('gardening', 'reading historical fiction', 'playing chess')",accountant,Calculative Strike,upper middle class,heterosexual,Catholic,1,5.7,gray,brown,olive,average,ITALIAN,M,"('ITALIAN', 'M')"
795,Eftychia,55,"('warm', 'generous', 'compassionate')","('naive', 'overprotective', 'sentimental')","('knitting', 'baking', 'volunteering')",retired teacher,Wisdom Whisper,lower class,heterosexual,Agnostic,1,5.3,gray,blue,fair,plump,GREEK,F,"('GREEK', 'F')"
796,Nate,34,"('confident', 'ambitious', 'charismatic')","('workaholic', 'control freak', 'competitive')","('running', 'playing basketball', 'attending concerts')",investment banker,Power Broker,upper class,heterosexual,Atheist,1,6.2,brown,green,olive,muscular,ENGLISH,M,"('ENGLISH', 'M')"
797,Jameel,28,"('creative', 'compassionate', 'resourceful')","('indecisive', 'anxious', 'self-critical')","('drawing', 'meditating', 'cooking')",social media manager,Influencer's Insight,middle class,homosexual,Muslim,1,5.9,black,brown,dark,average,ARAB,M,"('ARAB', 'M')"
798,Raghupathi,48,"('wise', 'philosophical', 'grounded')","('traditional', 'obstinate', 'skeptical')","('meditation', 'reciting poetry', 'gardening')",yoga instructor,Mindful Balance,middle class,heterosexual,Hindu,1,5.5,gray,brown,olive,slender,INDIAN,M,"('INDIAN', 'M')"
799,Gijsbertus,36,"('intellectual', 'curious', 'meticulous')","('introverted', 'perfectionist', 'reclusive')","('reading non-fiction', 'playing chess', 'woodworking')",research scientist,Scientific Breakthrough,upper middle class,heterosexual,Agnostic,1,6.1,blonde,blue,fair,lean,DUTCH,M,"('DUTCH', 'M')"
800,Karoline,31,"('friendly', 'easygoing', 'loyal')","('naive', 'gullible', 'overly trusting')","('traveling', 'yoga', 'cooking')",travel blogger,Adventure Seeker,middle class,heterosexual,agnostic,1,5.6,brown,green,fair,slender,GERMAN,F,"('GERMAN', 'F')"
801,Brankica,44,"('thoughtful', 'organized', 'reliable')","('stubborn', 'traditional', 'skeptical')","('gardening', 'reading mystery novels', 'cooking')",interior designer,Design Masterpiece,middle class,heterosexual,Agnostic,1,5.8,black,brown,olive,average,SLAV,F,"('SLAV', 'F')"
802,Mareka,39,"('free-spirited', 'adventurous', 'optimistic')","('non-committal', 'restless', 'impulsive')","('traveling', 'skydiving', 'writing travel blogs')",flight attendant,Wanderlust Rush,middle class,heterosexual,agnostic,1,5.7,blonde,blue,fair,athletic,HUNGARIAN,F,"('HUNGARIAN', 'F')"
803,Dorothea,46,"('compassionate', 'nurturing', 'artistic')","('overly emotional', 'self-sacrificing', 'indecisive')","('painting', 'gardening', 'volunteering at shelters')",art therapist,Healing Touch,middle class,heterosexual,agnostic,1,5.4,gray,green,fair,curvy,GERMAN,F,"('GERMAN', 'F')"
804,Emanuela,28,"('analytical', 'creative', 'patient')","('reserved', 'perfectionist', 'stubborn')","('photography', 'hiking', 'puzzle solving')",freelance graphic designer,mindful design,middle class,heterosexual,agnostic,2,5.5,brown,green,olive,slim,ITALIAN,F,"('ITALIAN', 'F')"
805,Nikica,35,"('compassionate', 'adventurous', 'optimistic')","('impatient', 'impulsive', 'rebellious')","('rock climbing', 'traveling', 'volunteering')",environmental consultant,green initiative,upper middle class,bisexual,agnostic,2,6.0,blonde,blue,fair,athletic,SLAV,M,"('SLAV', 'M')"
806,Raimondas,40,"('analytical', 'methodical', 'calm')","('introverted', 'reserved', 'skeptical')","('gardening', 'reading history', 'classical music')",accountant,balance sheet mastery,middle class,heterosexual,catholic,2,5.9,black,brown,olive,average,BALTIC,M,"('BALTIC', 'M')"
807,Pierpaolo,32,"('charismatic', 'creative', 'easygoing')","('careless', 'reckless', 'impatient')","('cooking', 'painting', 'surfing')",surf instructor,wave rider,lower middle class,heterosexual,agnostic,2,6.2,brunette,hazel,olive,muscular,ITALIAN,M,"('ITALIAN', 'M')"
808,Girard,45,"('diligent', 'loyal', 'disciplined')","('traditionalist', 'stubborn', 'rigid')","('woodworking', 'sailing', 'playing chess')",retired military officer,strategic planning,upper class,heterosexual,protestant,2,6.1,gray,brown,fair,solid,FRENCH,M,"('FRENCH', 'M')"
809,Gyslaine,30,"('empathetic', 'intuitive', 'creative')","('indecisive', 'oversensitive', 'self-critical')","('calligraphy', 'yoga', 'cooking exotic dishes')",social worker,empathy shield,lower middle class,lesbian,atheist,2,5.7,black,brown,dark,curvy,FRENCH,F,"('FRENCH', 'F')"
810,Olajumoke,25,"('curious', 'energetic', 'optimistic')","('impatient', 'impulsive', 'naive')","('dancing', 'volunteering for charity', 'learning new languages')",student,multicultural liaison,working class,heterosexual,islam,2,5.4,black,brown,dark,petite,AFRICAN,F,"('AFRICAN', 'F')"
811,Rene,38,"('organized', 'practical', 'reliable')","('stubborn', 'pessimistic', 'rigid')","('playing piano', 'gardening', 'watching documentaries')",account manager,client retention master,middle class,heterosexual,agnostic,2,5.8,red,green,pale,average,FRENCH,M,"('FRENCH', 'M')"
812,Heikki,42,"('introspective', 'observant', 'calm')","('reserved', 'skeptical', 'pessimistic')","('bird watching', 'meditation', 'painting landscapes')",forest ranger,wildlife whisperer,middle class,heterosexual,agnostic,2,6.0,blonde,blue,fair,lean,NORDIC,M,"('NORDIC', 'M')"
813,Lambrini,33,"('gregarious', 'creative', 'adventurous')","('impatient', 'impulsive', 'reckless')","('salsa dancing', 'skydiving', 'travelling to exotic locations')",tour guide,cultural immersion,lower middle class,heterosexual,agnostic,2,5.6,brown,hazel,olive,athletic,GREEK,F,"('GREEK', 'F')"
814,Moussa,29,"('charismatic', 'charming', 'ambitious')","('self-centered', 'manipulative', 'competitive')","('playing soccer', 'socializing', 'networking')",real estate agent,negotiation master,upper middle class,heterosexual,islam,2,5.11,black,brown,olive,muscular,AFRICAN,M,"('AFRICAN', 'M')"
815,Vered,36,"('compassionate', 'intuitive', 'adaptable')","('indecisive', 'sensitive', 'overthinker')","('volunteering at animal shelter', 'yoga', 'gardening')",veterinarian,animal whisperer,middle class,bisexual,jewish,2,5.7,red,blue,pale,slim,ISRAELI,F,"('ISRAELI', 'F')"
816,Xingwang,27,"('disciplined', 'hardworking', 'focused')","('introverted', 'serious', 'meticulous')","('martial arts', 'reading science fiction', 'meditation')",software developer,coding wizard,lower middle class,heterosexual,agnostic,2,5.9,black,brown,olive,lean,CHINESE,M,"('CHINESE', 'M')"
817,Geertjan,31,"('analytical', 'logical', 'detail-oriented')","('perfectionist', 'reserved', 'critical')","('playing chess', 'reading scientific journals', 'building model airplanes')",mechanical engineer,precision mechanic,middle class,heterosexual,agnostic,2,6.1,brown,blue,fair,average,DUTCH,M,"('DUTCH', 'M')"
818,Diomidis,34,"('confident', 'charismatic', 'ambitious')","('arrogant', 'manipulative', 'competitive')","('playing tennis', 'attending networking events', 'traveling for business')",entrepreneur,business mogul,upper class,heterosexual,agnostic,2,6.2,blonde,green,fair,athletic,GREEK,M,"('GREEK', 'M')"
819,Meixia,39,"('kind-hearted', 'nurturing', 'compassionate')","('naive', 'overprotective', 'emotional')","('cooking traditional dishes', 'knitting', 'gardening')",stay-at-home parent,child whisperer,working class,heterosexual,buddhist,2,5.5,black,brown,olive,curvy,CHINESE,F,"('CHINESE', 'F')"
820,Danka,37,"('reliable', 'dedicated', 'hardworking')","('introverted', 'reserved', 'perfectionist')","('knitting', 'gardening', 'watching classic movies')",elementary school teacher,educator extraordinaire,middle class,heterosexual,agnostic,2,5.6,brown,blue,fair,average,SLAV,F,"('SLAV', 'F')"
821,Yunhee,26,"('creative', 'artistic', 'expressive')","('moody', 'temperamental', 'sensitive')","('painting', 'writing poetry', 'attending art galleries')",freelance artist,artistic visionary,lower class,lesbian,agnostic,2,5.7,black,brown,dark,slim,KOREAN,F,"('KOREAN', 'F')"
822,Kuninori,41,"('wise', 'knowledgeable', 'patient')","('traditionalist', 'reserved', 'skeptical')","('reading philosophy', 'meditation', 'bonsai gardening')",zen monk,zen master,lower class,asexual,buddhist,2,5.8,gray,brown,olive,lean,JAPANESE,M,"('JAPANESE', 'M')"
823,Jemma,32,"('charming', 'fun-loving', 'adventurous')","('impatient', 'reckless', 'indecisive')","('sailing', 'attending music festivals', 'traveling to exotic locations')",freelance travel blogger,wanderlust,lower middle class,heterosexual,agnostic,2,5.6,blonde,blue,fair,petite,ENGLISH,F,"('ENGLISH', 'F')"
824,Fransjaco,28,"('creative', 'adventurous', 'analytical')","('impatient', 'stubborn', 'reserved')","('photography', 'hiking', 'puzzle solving')",freelance graphic designer,mindful design,middle class,heterosexual,agnostic,2,5.9,brown,green,olive,slim,DUTCH,M,"('DUTCH', 'M')"
825,Waheedah,35,"('compassionate', 'curious', 'resilient')","('indecisive', 'overthinker', 'sensitive')","('writing poetry', 'gardening', 'volunteering')",social worker,empathetic listening,lower middle class,queer,Muslim,2,5.6,black,brown,dark,average,ARAB,F,"('ARAB', 'F')"
826,Moss,42,"('logical', 'pragmatic', 'loyal')","('introverted', 'blunt', 'skeptical')","('woodworking', 'astronomy', 'reading non-fiction')",civil engineer,structural analysis,upper middle class,heterosexual,atheist,2,6.1,grey,blue,fair,athletic,ENGLISH,M,"('ENGLISH', 'M')"
827,Yvona,30,"('optimistic', 'easygoing', 'charismatic')","('scatterbrained', 'impulsive', 'easily distracted')","('dancing', 'cooking', 'traveling')",event planner,seamless coordination,upper class,pansexual,agnostic,2,5.5,blonde,hazel,pale,curvy,SLAV,F,"('SLAV', 'F')"
828,Abdourahamane,37,"('hardworking', 'disciplined', 'ambitious')","('perfectionistic', 'hotheaded', 'workaholic')","('running', 'playing chess', 'volunteering at local mosque')",IT project manager,strategic planning,middle class,heterosexual,Muslim,2,5.1,black,brown,dark,muscular,AFRICAN,M,"('AFRICAN', 'M')"
829,Jordon,25,"('energetic', 'charming', 'adaptable')","('reckless', 'superficial', 'easily bored')","('surfing', 'DJing', 'attending music festivals')",freelance artist,creative expression,working class,pansexual,agnostic,2,5.8,red,blue,fair,slim,ENGLISH,M,"('ENGLISH', 'M')"
830,Hanshermann,45,"('patient', 'wise', 'intuitive')","('traditional', 'stubborn', 'reserved')","('gardening', 'woodworking', 'meditation')",retired teacher,lifetime of knowledge,middle class,heterosexual,Christian,2,5.11,grey,brown,fair,average,GERMAN,M,"('GERMAN', 'M')"
831,Yuka,32,"('compassionate', 'intuitive', 'empathetic')","('overly emotional', 'indecisive', 'timid')","('painting', 'yoga', 'volunteering at animal shelter')",veterinarian,animal whisperer,upper middle class,heterosexual,agnostic,2,5.7,brown,green,olive,athletic,JAPANESE,F,"('JAPANESE', 'F')"
832,Juhapekka,40,"('analytical', 'practical', 'dependable')","('perfectionistic', 'introverted', 'rigid')","('fishing', 'woodworking', 'hiking')",carpenter,precision craftsmanship,lower middle class,heterosexual,agnostic,2,6.0,brown,blue,fair,muscular,NORDIC,M,"('NORDIC', 'M')"
833,Lioba,31,"('creative', 'curious', 'adventurous')","('impatient', 'reckless', 'easily bored')","('salsa dancing', 'travelling', 'painting')",freelance travel writer,cultural immersion,working class,bisexual,agnostic,2,5.6,blonde,green,fair,slim,GERMAN,F,"('GERMAN', 'F')"
834,Drew,38,"('kind-hearted', 'empathetic', 'generous')","('naive', 'people-pleaser', 'overly trusting')","('cooking', 'gardening', 'volunteering')",elementary school teacher,inspiring young minds,middle class,heterosexual,agnostic,2,5.9,brown,blue,fair,average,ENGLISH,M,"('ENGLISH', 'M')"
835,Aharon,29,"('ambitious', 'confident', 'charismatic')","('stubborn', 'workaholic', 'competitive')","('playing basketball', 'reading biographies', 'volunteering at local youth center')",entrepreneur,innovative vision,upper class,heterosexual,Jewish,2,6.2,black,brown,dark,athletic,ISRAELI,M,"('ISRAELI', 'M')"
836,Arttu,33,"('wise', 'introspective', 'empathetic')","('introverted', 'sensitive', 'reserved')","('birdwatching', 'reading philosophy', 'meditation')",philosophy professor,critical thinking,lower class,heterosexual,agnostic,2,5.1,brown,green,fair,average,NORDIC,M,"('NORDIC', 'M')"
837,Dewei,36,"('efficient', 'organized', 'detail-oriented')","('perfectionistic', 'workaholic', 'pessimistic')","('gardening', 'cooking', 'knitting')",accountant,financial wizardry,middle class,heterosexual,agnostic,2,5.7,black,brown,olive,average,CHINESE,M,"('CHINESE', 'M')"
838,Tomokatsu,39,"('disciplined', 'focused', 'determined')","('rigid', 'stubborn', 'workaholic')","('karate', 'gardening', 'watching historical documentaries')",karate instructor,martial arts mastery,lower middle class,heterosexual,agnostic,2,5.8,black,brown,olive,muscular,JAPANESE,M,"('JAPANESE', 'M')"
839,Friedhelm,43,"('loyal', 'practical', 'dependable')","('traditional', 'stubborn', 'introverted')","('woodworking', 'fishing', 'attending local community events')",electrician,bright sparks,working class,heterosexual,agnostic,2,5.11,blonde,blue,fair,muscular,GERMAN,M,"('GERMAN', 'M')"
840,Adolf,34,"('hopeful', 'compassionate', 'idealistic')","('naive', 'emotional', 'overly trusting')","('volunteering at homeless shelter', 'reading poetry', 'watching classic films')",social worker,advocacy,lower middle class,heterosexual,agnostic,2,5.9,brown,green,fair,average,GERMAN,M,"('GERMAN', 'M')"
841,Gyorgyi,47,"('wise', 'compassionate', 'insightful')","('introverted', 'skeptical', 'reserved')","('painting', 'meditation', 'volunteering at nursing home')",retired nurse,healing touch,middle class,heterosexual,agnostic,2,5.4,grey,brown,fair,average,HUNGARIAN,F,"('HUNGARIAN', 'F')"
842,Benicio,27,"('charismatic', 'adventurous', 'optimistic')","('reckless', 'careless', 'impulsive')","('surfing', 'skateboarding', 'skydiving')",freelance photographer,capturing the moment,working class,heterosexual,agnostic,2,6.0,brown,green,olive,athletic,HISPANIC,M,"('HISPANIC', 'M')"
843,Pricila,30,"('compassionate', 'empathetic', 'nurturing')","('overly emotional', 'sensitive', 'overly trusting')","('knitting', 'volunteering at animal shelter', 'organic gardening')",veterinary assistant,animal caretaker,working class,lesbian,agnostic,2,5.5,red,blue,fair,curvy,HISPANIC,F,"('HISPANIC', 'F')"
844,Sharrilyn,28,"('adventurous', 'creative', 'open-minded')","('impatient', 'indecisive', 'stubborn')","('rock climbing', 'painting', 'traveling')",freelance graphic designer,Innovation Burst,middle class,heterosexual,agnostic,2,5.5,brown,green,olive,athletic,ENGLISH,F,"('ENGLISH', 'F')"
845,Chuanchuan,36,"('analytical', 'diligent', 'compassionate')","('reserved', 'perfectionistic', 'sensitive')","('gardening', 'reading', 'solving puzzles')",data analyst,Logic Storm,upper middle class,homosexual,atheist,2,5.2,black,brown,fair,average,CHINESE,M,"('CHINESE', 'M')"
846,Wiebe,44,"('easygoing', 'friendly', 'adaptable')","('indecisive', 'naive', 'laid-back')","('fishing', 'playing guitar', 'volunteering')",small business owner,Harmony Wave,middle class,heterosexual,Christian,2,6.0,blonde,blue,pale,muscular,DUTCH,M,"('DUTCH', 'M')"
847,Hesam,32,"('ambitious', 'confident', 'charismatic')","('competitive', 'arrogant', 'stubborn')","('playing tennis', 'investing in stocks', 'socializing')",entrepreneur,Success Surge,upper class,heterosexual,Muslim,2,5.11,black,brown,olive,fit,ARAB,M,"('ARAB', 'M')"
848,Syndie,30,"('compassionate', 'intuitive', 'collaborative')","('indecisive', 'reserved', 'emotional')","('yoga', 'cooking', 'volunteer work')",social worker,Empathy Beam,lower middle class,bisexual,agnostic,2,5.7,brunette,hazel,olive,slim,FRENCH,F,"('FRENCH', 'F')"
849,Laralyn,25,"('optimistic', 'energetic', 'friendly')","('reckless', 'impatient', 'naive')","('dancing', 'traveling', 'volunteering')",dance instructor,Joyful Twirl,lower class,heterosexual,spiritual but not religious,2,5.6,red,green,fair,slim,ENGLISH,F,"('ENGLISH', 'F')"
850,Thatiane,34,"('kind-hearted', 'optimistic', 'patient')","('introverted', 'passive', 'naive')","('painting', 'meditation', 'bird-watching')",art therapist,Healing Aura,middle class,heterosexual,agnostic,2,5.4,brown,blue,fair,average,HISPANIC,F,"('HISPANIC', 'F')"
