,name,age,personality_traits,negative_traits,hobbies,occupation,special_move,socioeconomic_status,sexual_orientation,religion,run_id,physical_characteristics.height,physical_characteristics.hair_colour,physical_characteristics.eye_colour,physical_characteristics.skin_colour,physical_characteristics.build,Ethnicity,Gender,Group
774,Judit,27,"('empathetic', 'intuitive', 'flexible')","('indecisive', 'anxious', 'overly sensitive')","('meditating', 'yoga', 'cooking')",Social Worker,emotional intelligence,middle class,heterosexual,christian,1,5.8,blond,blue,fair,slender,HUNGARIAN,F,"('HUNGARIAN', 'F')"
775,Akio,29,"('adventurous', 'spontaneous', 'outgoing')","('impulsive', 'reckless', 'selfish')","('playing guitar', 'traveling', 'extreme sports')",Freelance Journalist,spontaneous investigation,upper middle class,bisexual,agnostic,1,5.9,dark brown,hazel,olive,athletic,JAPANESE,M,"('JAPANESE', 'M')"
776,Eevariitta,25,"('creative', 'empathetic', 'optimistic')","('naive', 'emotional', 'indisciplined')","('painting', 'dancing', 'yoga')",Art Teacher,artistic expression,lower middle class,heterosexual,christian,1,5.6,light brown,green,pale,petite,NORDIC,F,"('NORDIC', 'F')"
777,Abdulrasool,33,"('resilient', 'resourceful', 'pragmatic')","('cynical', 'pessimistic', 'isolated')","('hiking', 'reading', 'woodworking')",Construction Manager,crisis management,upper middle class,heterosexual,muslim,1,6.2,black,brown,dark,muscular,ARAB,M,"('ARAB', 'M')"
778,Ceyhan,28,"('intuitive', 'empathetic', 'flexible')","('indecisive', 'anxious', 'overly sensitive')","('meditating', 'hiking', 'cooking')",Life Coach,emotional intelligence,middle class,heterosexual,agnostic,1,5.1,blond,blue,fair,slender,TURKISH,M,"('TURKISH', 'M')"
779,Krisztian,30,"('confident', 'charismatic', 'authentic')","('domineering', 'arrogant', 'insensitive')","('playing piano', 'reading', 'traveling')",Business Owner,strategic planning,upper class,heterosexual,christian,1,6.1,dark brown,hazel,olive,athletic,HUNGARIAN,M,"('HUNGARIAN', 'M')"
780,Sarka,26,"('adventurous', 'spontaneous', 'outgoing')","('impulsive', 'reckless', 'selfish')","('playing guitar', 'traveling', 'extreme sports')",Event Planner,spontaneous organization,upper middle class,bisexual,agnostic,1,5.9,light brown,green,pale,athletic,SLAV,F,"('SLAV', 'F')"
781,Matitiahu,31,"('resilient', 'resourceful', 'pragmatic')","('cynical', 'pessimistic', 'isolated')","('hiking', 'reading', 'woodworking')",Mechanical Engineer,crisis management,upper middle class,heterosexual,jewish,1,6.0,black,brown,dark,muscular,ISRAELI,M,"('ISRAELI', 'M')"
782,Warunee,24,"('creative', 'empathetic', 'optimistic')","('naive', 'emotional', 'indisciplined')","('painting', 'dancing', 'yoga')",Graphic Designer,artistic expression,lower middle class,heterosexual,buddhist,1,5.7,dark brown,hazel,olive,petite,THAI,F,"('THAI', 'F')"
783,Katalin,29,"('intuitive', 'empathetic', 'flexible')","('indecisive', 'anxious', 'overly sensitive')","('meditating', 'hiking', 'cooking')",Psychologist,emotional intelligence,middle class,heterosexual,christian,1,5.8,blond,blue,fair,slender,HUNGARIAN,F,"('HUNGARIAN', 'F')"
784,Miina,25,"('adventurous', 'ambitious', 'open-minded')","('reckless', 'impatient', 'skeptical')","('hiking', 'reading', 'cooking')",environmental scientist,summon a storm,middle class,heterosexual,agnostic,1,5.6,dark brown,hazel,olive,athletic,NORDIC,F,"('NORDIC', 'F')"
785,Sebiha,30,"('confident', 'empathetic', ' analytical')","('stubborn', 'perfectionist', ' guarded')","('photography', 'yoga', 'writing')",psychologist,mind shield,upper middle class,homosexual,muslim,1,5.4,blonde,blue,fair,slender,TURKISH,F,"('TURKISH', 'F')"
786,Sant'ana,28,"('charismatic', 'generous', 'spontaneous')","('impulsive', 'selfish', 'flirtatious')","('dancing', 'playing guitar', 'traveling')",event planner,party aura,lower middle class,bisexual,catholic,1,6.0,black,brown,dark,muscular,HISPANIC,F,"('HISPANIC', 'F')"
787,Christodoulos,35,"('intelligent', 'resourceful', 'reserved')","('arrogant', 'distant', 'lazy')","('playing chess', 'reading history', 'collecting stamps')",university professor,mind blast,upper class,asexual,orthodox,1,5.8,gray,green,pale,slim,GREEK,M,"('GREEK', 'M')"
788,Crisanto,22,"('creative', 'outgoing', 'optimistic')","('immature', 'reckless', 'self-centered')","('painting', 'playing video games', 'watching movies')",freelance artist,artistic expression,lower class,heterosexual,protestant,1,5.9,blond,blue,fair,lean,HISPANIC,M,"('HISPANIC', 'M')"
789,Baiba,29,"('determined', 'independent', 'practical')","('stubborn', 'materialistic', 'critical')","('hiking', 'cooking', 'gardening')",entrepreneur,financial boost,upper middle class,homosexual,atheist,1,5.7,brown,gray,olive,athletic,BALTIC,F,"('BALTIC', 'F')"
790,Marcandre,26,"('adaptable', 'diplomatic', 'patient')","('indecisive', 'avoidant', 'overly critical')","('playing piano', 'reading philosophy', 'meditating')",diplomat,conflict resolution,upper class,bisexual,buddhist,1,6.1,black,brown,dark,slender,FRENCH,M,"('FRENCH', 'M')"
791,Eunah,31,"('assertive', 'compassionate', 'intuitive')","('aggressive', 'emotional', 'paranoid')","('practicing yoga', 'reading tarot cards', 'hiking')",social worker,empathic shield,lower middle class,heterosexual,pagan,1,5.5,red,green,fair,petite,KOREAN,F,"('KOREAN', 'F')"
792,Chantal,24,"('outgoing', 'confident', 'ambitious')","('arrogant', 'competitive', 'superficial')","('modeling', 'playing tennis', 'shopping')",model,charming aura,upper class,bisexual,catholic,1,5.1,blond,blue,fair,slender,FRENCH,F,"('FRENCH', 'F')"
793,Yuthana,27,"('resourceful', 'brave', 'loyal')","('hot-headed', 'impulsive', 'overprotective')","('playing sports', 'reading about history', 'watching action movies')",soldier,battle cry,lower middle class,heterosexual,buddhist,1,5.11,black,brown,dark,muscular,THAI,M,"('THAI', 'M')"
794,Annibale,33,"('strategic', 'intelligent', 'charismatic')","('manipulative', 'ruthless', 'egotistical')","('playing chess', 'reading about politics', 'collecting art')",politician,political charm,upper class,homosexual,agnostic,1,5.9,gray,blue,pale,slim,ITALIAN,M,"('ITALIAN', 'M')"
795,Eftychia,25,"('optimistic', 'creative', 'empathetic')","('naive', 'flirtatious', 'careless')","('painting', 'playing guitar', 'writing poetry')",artist,artistic expression,lower class,heterosexual,orthodox,1,5.6,blond,blue,fair,slender,GREEK,F,"('GREEK', 'F')"
796,Nate,29,"('adventurous', 'confident', 'resourceful')","('reckless', 'arrogant', 'impulsive')","('rock climbing', 'playing video games', 'traveling')",adventure guide,survival skills,middle class,bisexual,atheist,1,5.1,brown,hazel,olive,athletic,ENGLISH,M,"('ENGLISH', 'M')"
797,Jameel,32,"('intelligent', ' reserved', ' analytical')","('distant', 'perfectionist', 'critical')","('reading books', 'playing chess', 'collecting stamps')",researcher,research expertise,upper middle class,homosexual,muslim,1,5.8,black,brown,dark,slim,ARAB,M,"('ARAB', 'M')"
798,Raghupathi,30,"('confident', 'charismatic', 'ambitious')","('arrogant', 'manipulative', 'ruthless')","('playing cricket', 'reading about history', 'watching movies')",businessman,business acumen,upper class,heterosexual,hindu,1,5.9,black,brown,dark,muscular,INDIAN,M,"('INDIAN', 'M')"
799,Gijsbertus,28,"('determined', 'practical', 'independent')","('stubborn', 'materialistic', 'critical')","('hiking', 'cooking', 'gardening')",farmer,harvesting skills,lower middle class,homosexual,protestant,1,5.11,blond,blue,fair,athletic,DUTCH,M,"('DUTCH', 'M')"
800,Karoline,26,"('outgoing', 'creative', 'empathetic')","('flirtatious', 'careless', 'impulsive')","('dancing', 'playing guitar', 'writing poetry')",music teacher,musical charm,middle class,heterosexual,catholic,1,5.7,blond,blue,fair,petite,GERMAN,F,"('GERMAN', 'F')"
801,Brankica,31,"('intelligent', 'resourceful', 'ambitious')","('arrogant', 'competitive', 'ruthless')","('reading books', 'playing chess', 'collecting art')",lawyer,legal expertise,upper middle class,bisexual,agnostic,1,5.9,dark brown,hazel,olive,slender,SLAV,F,"('SLAV', 'F')"
802,Mareka,27,"('adventurous', 'confident', 'open-minded')","('reckless', 'impulsive', 'naive')","('traveling', 'playing sports', 'watching movies')",travel blogger,travel expertise,middle class,heterosexual,protestant,1,5.1,blond,blue,fair,athletic,HUNGARIAN,F,"('HUNGARIAN', 'F')"
803,Dorothea,29,"('empathetic', 'practical', 'loyal')","('overly critical', 'pessimistic', 'dependent')","('reading books', 'cooking', 'gardening')",nurse,healing touch,lower middle class,homosexual,catholic,1,5.6,brown,hazel,olive,petite,GERMAN,F,"('GERMAN', 'F')"
804,Emanuela,25,"('confident', 'optimistic', 'empathetic')","('impatient', 'reckless', 'selfish')","('hiking', 'reading', 'cooking')",software engineer, coding wizardry,middle class,heterosexual,agnostic,2,5.7,brown,green,olive,athletic,ITALIAN,F,"('ITALIAN', 'F')"
805,Nikica,30,"('analytical', 'ambitious', 'adventurous')","('skeptical', 'argumentative', 'overly critical')","('rock climbing', 'playing chess', 'travelling')",data scientist,statistical mastery,upper middle class,homosexual,atheist,2,6.1,blond,blue,fair,lean,SLAV,M,"('SLAV', 'M')"
806,Raimondas,28,"('charismatic', 'competitive', 'generous')","('arrogant', 'impulsive', 'materialistic')","('playing basketball', 'collecting cars', 'attending concerts')",marketing manager,sales charm,upper class,heterosexual,catholic,2,6.3,dark brown,brown,tan,muscular,BALTIC,M,"('BALTIC', 'M')"
807,Pierpaolo,22,"('creative', 'open-minded', 'rebellious')","('distracted', 'disorganized', 'reckless')","('playing guitar', 'writing poetry', 'attending protests')",art student,artistic expression,lower middle class,bisexual,agnostic,2,5.9,red,hazel,fair,slim,ITALIAN,M,"('ITALIAN', 'M')"
808,Girard,35,"('reserved', 'practical', 'loyal')","('pessimistic', 'inflexible', 'distant')","('gardening', 'reading history', 'playing chess')",accountant,financial wizardry,middle class,heterosexual,protestant,2,5.8,gray,brown,light brown,stocky,FRENCH,M,"('FRENCH', 'M')"
809,Gyslaine,29,"('outgoing', 'spontaneous', 'empathetic')","('impulsive', 'moody', 'gossipy')","('dancing', 'attending festivals', 'cooking')",event planner,party magic,lower middle class,heterosexual,catholic,2,5.6,black,brown,dark brown,curvy,FRENCH,F,"('FRENCH', 'F')"
810,Olajumoke,27,"('confident', 'ambitious', 'generous')","('domineering', 'materialistic', 'snobbish')","('playing tennis', 'reading business books', 'attending networking events')",business owner,business acumen,upper class,heterosexual,christian,2,5.9,black,brown,dark brown,athletic,AFRICAN,F,"('AFRICAN', 'F')"
811,Rene,31,"('analytical', 'reserved', 'independent')","('aloof', 'perfectionistic', 'cynical')","('playing video games', 'reading science fiction', 'attending comic-cons')",software developer,coding ninja,upper middle class,homosexual,atheist,2,5.1,brown,green,fair,slim,FRENCH,M,"('FRENCH', 'M')"
812,Heikki,26,"('adventurous', 'spontaneous', 'outgoing')","('impulsive', 'reckless', 'irresponsible')","('traveling', 'playing extreme sports', 'attending music festivals')",travel blogger,travel hacking,lower middle class,bisexual,agnostic,2,6.0,blond,blue,fair,athletic,NORDIC,M,"('NORDIC', 'M')"
813,Lambrini,24,"('empathetic', 'creative', 'idealistic')","('naive', 'overly sensitive', 'flaky')","('painting', 'playing the piano', 'volunteering')",art therapist,artistic healing,lower middle class,heterosexual,orthodox,2,5.7,dark brown,hazel,olive,petite,GREEK,F,"('GREEK', 'F')"
814,Moussa,33,"('confident', 'charismatic', 'ambitious')","('arrogant', 'manipulative', 'dishonest')","('playing soccer', 'attending concerts', 'reading business books')",politician,political charm,upper class,heterosexual,muslim,2,6.2,black,brown,dark brown,muscular,AFRICAN,M,"('AFRICAN', 'M')"
815,Vered,29,"('analytical', 'practical', 'independent')","('pessimistic', 'inflexible', 'distant')","('playing chess', 'reading history', 'hiking')",lawyer,legal expertise,upper middle class,heterosexual,jewish,2,5.8,dark brown,hazel,olive,athletic,ISRAELI,F,"('ISRAELI', 'F')"
816,Xingwang,27,"('confident', 'ambitious', 'generous')","('domineering', 'materialistic', 'snobbish')","('playing basketball', 'reading business books', 'attending networking events')",business owner,business acumen,upper class,heterosexual,buddhist,2,6.0,black,brown,light brown,athletic,CHINESE,M,"('CHINESE', 'M')"
817,Geertjan,32,"('outgoing', 'spontaneous', 'empathetic')","('impulsive', 'moody', 'gossipy')","('dancing', 'attending festivals', 'cooking')",event planner,party magic,middle class,homosexual,agnostic,2,5.11,blond,blue,fair,athletic,DUTCH,M,"('DUTCH', 'M')"
818,Diomidis,30,"('reserved', 'practical', 'loyal')","('pessimistic', 'inflexible', 'distant')","('gardening', 'reading history', 'playing chess')",accountant,financial wizardry,middle class,heterosexual,orthodox,2,5.9,gray,brown,olive,stocky,GREEK,M,"('GREEK', 'M')"
819,Meixia,25,"('creative', 'open-minded', 'rebellious')","('distracted', 'disorganized', 'reckless')","('playing guitar', 'writing poetry', 'attending protests')",art student,artistic expression,lower middle class,bisexual,agnostic,2,5.6,black,brown,light brown,petite,CHINESE,F,"('CHINESE', 'F')"
820,Danka,28,"('confident', 'ambitious', 'generous')","('arrogant', 'materialistic', 'snobbish')","('playing tennis', 'reading business books', 'attending networking events')",business owner,business acumen,upper class,heterosexual,christian,2,5.1,dark brown,hazel,olive,athletic,SLAV,F,"('SLAV', 'F')"
821,Yunhee,26,"('analytical', 'reserved', 'independent')","('aloof', 'perfectionistic', 'cynical')","('playing video games', 'reading science fiction', 'attending comic-cons')",software developer,coding ninja,upper middle class,homosexual,atheist,2,5.8,black,brown,light brown,slim,KOREAN,F,"('KOREAN', 'F')"
822,Kuninori,31,"('adventurous', 'spontaneous', 'outgoing')","('impulsive', 'reckless', 'irresponsible')","('traveling', 'playing extreme sports', 'attending music festivals')",travel blogger,travel hacking,lower middle class,bisexual,agnostic,2,6.1,dark brown,hazel,olive,athletic,JAPANESE,M,"('JAPANESE', 'M')"
823,Jemma,24,"('empathetic', 'creative', 'idealistic')","('naive', 'overly sensitive', 'flaky')","('painting', 'playing the piano', 'volunteering')",art therapist,artistic healing,lower middle class,heterosexual,christian,2,5.7,blond,blue,fair,petite,ENGLISH,F,"('ENGLISH', 'F')"
824,Fransjaco,32,"('curious', 'adventurous', 'ambitious')","('impatient', 'reckless', 'arrogant')","('rock climbing', 'traveling', 'reading')",journalist, languages,middle class,heterosexual,agnostic,2,5.9,brown,hazel,olive,athletic,DUTCH,M,"('DUTCH', 'M')"
825,Waheedah,28,"('empathetic', 'optimistic', 'creative')","('indecisive', 'overly critical', 'procrastinator')","('painting', 'cooking', 'yoga')",graphic designer,artistic expression,lower middle class,bisexual,muslim,2,5.5,black,brown,dark brown,petite,ARAB,F,"('ARAB', 'F')"
826,Moss,40,"('confident', 'charismatic', ' analytical')","('domineering', 'arrogant', 'dishonest')","('public speaking', 'debating', 'hiking')",politician,persuasion,upper class,homosexual,christian,2,6.1,blond,blue,fair,stocky,ENGLISH,M,"('ENGLISH', 'M')"
827,Yvona,25,"('introverted', 'logical', 'independent')","('aloof', 'overly critical', 'lazy')","('coding', 'reading', 'meditation')",software engineer,problem-solving,upper middle class,asexual,atheist,2,5.7,red,green,pale,slim,SLAV,F,"('SLAV', 'F')"
828,Abdourahamane,38,"('responsible', 'compassionate', 'persevering')","('overly selfless', 'passive', 'bitter')","('volunteering', 'gaming', 'photography')",social worker,empathy,lower class,heterosexual,muslim,2,6.0,black,brown,dark brown,muscular,AFRICAN,M,"('AFRICAN', 'M')"
829,Jordon,29,"('outgoing', 'spontaneous', 'loyal')","('impulsive', 'irresponsible', 'jealous')","('playing basketball', 'partying', 'traveling')",personal trainer,athleticism,middle class,heterosexual,christian,2,6.2,black,brown,dark brown,athletic,ENGLISH,M,"('ENGLISH', 'M')"
830,Hanshermann,35,"('assertive', 'resourceful', 'straightforward')","('aggressive', 'insensitive', 'stubborn')","('hiking', 'fishing', 'woodworking')",entrepreneur,leadership,upper class,heterosexual,christian,2,6.0,blond,blue,fair,stocky,GERMAN,M,"('GERMAN', 'M')"
831,Yuka,26,"('playful', 'adaptable', 'curious')","('flaky', 'procrastinator', 'dishonest')","('dancing', 'shopping', 'cooking')",event planner,networking,middle class,bisexual,shinto,2,5.4,black,brown,light brown,petite,JAPANESE,F,"('JAPANESE', 'F')"
832,Juhapekka,30,"(' analytical', 'independent', 'pragmatic')","('aloof', 'overly critical', 'pessimistic')","('reading', 'hiking', 'coding')",data analyst,data analysis,upper middle class,asexual,agnostic,2,5.9,blond,blue,fair,slim,NORDIC,M,"('NORDIC', 'M')"
833,Lioba,27,"('creative', 'empathetic', 'optimistic')","('indecisive', 'overly sensitive', 'flaky')","('writing', 'painting', 'yoga')",free lance writer,creative writing,lower middle class,bisexual,agnostic,2,5.6,red,green,pale,slim,GERMAN,F,"('GERMAN', 'F')"
834,Drew,33,"('charismatic', 'confident', 'ambitious')","('arrogant', 'domineering', 'insensitive')","('public speaking', 'networking', 'traveling')",business consultant,leadership,upper class,heterosexual,christian,2,6.0,brown,hazel,olive,athletic,ENGLISH,M,"('ENGLISH', 'M')"
835,Aharon,31,"('intelligent', 'analytical', 'independent')","('overly critical', 'aloof', 'pessimistic')","('reading', 'hiking', 'coding')",researcher,research skills,upper middle class,asexual,jewish,2,5.8,black,brown,dark brown,slim,ISRAELI,M,"('ISRAELI', 'M')"
836,Arttu,24,"('outgoing', 'spontaneous', 'adventurous')","('impulsive', 'irresponsible', 'jealous')","('playing guitar', 'partying', 'traveling')",musician,musical talent,lower middle class,heterosexual,agnostic,2,5.1,blond,blue,fair,athletic,NORDIC,M,"('NORDIC', 'M')"
837,Dewei,36,"('responsible', 'compassionate', 'persevering')","('overly selfless', 'passive', 'bitter')","('volunteering', 'gaming', 'photography')",teacher,empathy,middle class,heterosexual,buddhist,2,5.8,black,brown,light brown,petite,CHINESE,M,"('CHINESE', 'M')"
